"","sim_number","oxcal_target","agreement_model","SimNumber","Targets","Span","Samples","Phases","Errors","OffsetVaria","model_run","accuracy_68","accuracy_95","precision_68","precision_95","off_target_68","off_target_95","Offset"
"11007",5504,"TEB6419",91.4,5504,559,48,19,1,31,12.982881920594,1,1,1,43.5,119.5,0,0,0
"11008",5504,"TSB6466",91.4,5504,559,48,19,1,31,12.982881920594,1,1,1,60,122.5,0,0,0
"11009",5505,"TEB9100",0,5505,1985,134,5,1,24,14.7030092489289,0,0,0,0,0,0,0,0
"11010",5505,"TSB9133",0,5505,1985,134,5,1,24,14.7030092489289,0,0,0,0,0,0,0,0
"11011",5506,"TEB1655",91.65,5506,3262,165,20,1,30,8.9565464912802,1,1,1,59.5,120.5,0,0,0
"11012",5506,"TSB1795",91.65,5506,3262,165,20,1,30,8.9565464912802,1,1,1,50,86.5,0,0,0
"11013",5507,"TEB1312",77.25,5507,6032,174,23,1,8,23.3540554424531,1,0,1,63,187,11.5,0,0
"11014",5507,"TSB1422",77.25,5507,6032,174,23,1,8,23.3540554424531,1,0,1,121.5,261.5,1.5,0,0
"11015",5508,"TEB2037",97.35,5508,2370,32,5,1,23,19.3223861279422,1,1,1,71,113.5,0,0,0
"11016",5508,"TSB2132",97.35,5508,2370,32,5,1,23,19.3223861279422,1,1,1,41.5,92,0,0,0
"11017",5509,"TEB623",76.25,5509,7092,69,21,1,21,12.7528460950286,1,0,1,39.5,102.5,0.5,0,0
"11018",5509,"TSB775",76.25,5509,7092,69,21,1,21,12.7528460950286,1,0,1,35,74.5,2,0,0
"11019",5510,"TEB6615",104.75,5510,10244,39,14,1,22,10.0923015390458,1,1,1,27.5,67.5,0,0,0
"11020",5510,"TSB6796",104.75,5510,10244,39,14,1,22,10.0923015390458,1,1,1,32.5,79.5,0,0,0
"11021",5511,"TEB7399",113.65,5511,8244,114,10,1,21,10.5665878617617,1,1,1,19,45,0,0,0
"11022",5511,"TSB7549",113.65,5511,8244,114,10,1,21,10.5665878617617,1,1,1,36,67.5,0,0,0
"11023",5512,"TEB7627",93.05,5512,1276,140,14,1,22,22.1882764350579,1,1,1,50,105,0,0,0
"11024",5512,"TSB7791",93.05,5512,1276,140,14,1,22,22.1882764350579,1,1,1,66,141.5,0,0,0
"11025",5513,"TEB9508",133.55,5513,11578,140,10,1,18,7.84123335347977,1,1,1,37,73.5,0,0,0
"11026",5513,"TSB9550",133.55,5513,11578,140,10,1,18,7.84123335347977,1,1,1,18,56.5,0,0,0
"11027",5514,"TEB1962",97.4,5514,2415,195,39,1,26,26.0820525905732,1,0,1,75,148.5,27.5,0,0
"11028",5514,"TSB2131",97.4,5514,2415,195,39,1,26,26.0820525905732,1,0,1,69.5,154,5,0,0
"11029",5515,"TEB11798",100.15,5515,474,64,10,1,14,6.52380728695611,1,1,1,25,66.5,0,0,0
"11030",5515,"TSB11949",100.15,5515,474,64,10,1,14,6.52380728695611,1,1,1,32,94.5,0,0,0
"11031",5516,"TEB7713",76.9,5516,3552,170,12,1,21,0.0608948593763635,1,1,1,70,175,0,0,0
"11032",5516,"TSB7803",76.9,5516,3552,170,12,1,21,0.0608948593763635,1,1,1,89.5,208.5,0,0,0
"11033",5517,"TEB9118",63.3,5517,10106,136,31,1,13,6.54917851735489,1,1,1,110.5,207,0,0,0
"11034",5517,"TSB9196",63.3,5517,10106,136,31,1,13,6.54917851735489,1,0,1,84,157,27.5,0,0
"11035",5518,"TEB2167",71.7,5518,8133,125,18,1,29,1.78923909968464,1,1,1,47.5,98,0,0,0
"11036",5518,"TSB2242",71.7,5518,8133,125,18,1,29,1.78923909968464,1,1,1,69,130,0,0,0
"11037",5519,"TEB4423",97.6,5519,11540,153,36,1,25,0.835288590869401,1,1,1,64,102,0,0,0
"11038",5519,"TSB4556",97.6,5519,11540,153,36,1,25,0.835288590869401,1,1,1,45,94.5,0,0,0
"11039",5520,"TEB4283",94.8,5520,10754,191,32,1,21,18.7178126451746,1,1,1,81,145,0,0,0
"11040",5520,"TSB4402",94.8,5520,10754,191,32,1,21,18.7178126451746,1,1,1,61.5,120,0,0,0
"11041",5521,"TEB2040",86.5,5521,6342,66,36,1,32,16.5027684986868,1,0,1,50,91.5,12.5,0,0
"11042",5521,"TSB2150",86.5,5521,6342,66,36,1,32,16.5027684986868,1,1,1,29,52,0,0,0
"11043",5522,"TEB7854",104.1,5522,3237,129,21,1,14,22.8228886170578,1,1,1,53.5,88,0,0,0
"11044",5522,"TSB8001",104.1,5522,3237,129,21,1,14,22.8228886170578,1,1,1,28,53,0,0,0
"11045",5523,"TEB8335",141.15,5523,11707,167,29,1,9,13.5257312846519,1,1,1,20,37,0,0,0
"11046",5523,"TSB8473",141.15,5523,11707,167,29,1,9,13.5257312846519,1,1,1,49,79,0,0,0
"11047",5524,"TEB7327",101.7,5524,1650,115,27,1,21,10.9249438292149,1,0,1,33.5,62,5.5,0,0
"11048",5524,"TSB7518",101.7,5524,1650,115,27,1,21,10.9249438292149,1,0,1,22.5,57.5,1,0,0
"11049",5525,"TEB11290",77.9,5525,3570,60,28,1,13,22.3241319997848,1,1,1,75,125.5,0,0,0
"11050",5525,"TSB11468",77.9,5525,3570,60,28,1,13,22.3241319997848,1,1,1,70.5,154.5,0,0,0
"11051",5526,"TEB9517",132.1,5526,7088,148,13,1,16,8.69245732815866,1,1,1,26.5,49,0,0,0
"11052",5526,"TSB9564",132.1,5526,7088,148,13,1,16,8.69245732815866,1,1,1,36.5,74,0,0,0
"11053",5527,"TEB3920",126.4,5527,4866,53,39,1,24,22.0127831236923,1,1,1,40.5,79,0,0,0
"11054",5527,"TSB4027",126.4,5527,4866,53,39,1,24,22.0127831236923,1,1,1,35.5,87.5,0,0,0
"11055",5528,"TEB9696",72.75,5528,7168,103,10,1,22,7.97109219511808,1,1,1,124.5,213,0,0,0
"11056",5528,"TSB9857",72.75,5528,7168,103,10,1,22,7.97109219511808,1,1,1,88.5,164.5,0,0,0
"11057",5529,"TEB9029",101.55,5529,9590,27,34,1,17,2.50728987051337,1,1,1,51.5,94,0,0,0
"11058",5529,"TSB9099",101.55,5529,9590,27,34,1,17,2.50728987051337,1,1,1,60,112.5,0,0,0
"11059",5530,"TEB7981",89.3,5530,3786,69,39,1,21,18.4658561678079,1,1,1,34.5,66,0,0,0
"11060",5530,"TSB8075",89.3,5530,3786,69,39,1,21,18.4658561678079,1,1,1,79,138.5,0,0,0
"11061",5531,"TEB1125",77.15,5531,1681,38,21,1,29,21.446170959831,1,0,1,67,113,4,0,0
"11062",5531,"TSB1191",77.15,5531,1681,38,21,1,29,21.446170959831,1,1,1,32.5,96,0,0,0
"11063",5532,"TEB3794",79.2,5532,11350,164,36,1,14,7.11779670472443,1,1,1,134.5,239,0,0,0
"11064",5532,"TSB3908",79.2,5532,11350,164,36,1,14,7.11779670472443,1,1,1,85.5,177,0,0,0
"11065",5533,"TEB10895",77.9,5533,2234,173,16,1,23,23.5563338569948,1,1,1,174.5,426.5,0,0,0
"11066",5533,"TSB10958",77.9,5533,2234,173,16,1,23,23.5563338569948,1,0,1,156,401.5,1,0,0
"11067",5534,"TEB1380",80.9,5534,2094,111,38,1,17,6.82150904328492,1,0,1,88.5,150,14.5,0,0
"11068",5534,"TSB1568",80.9,5534,2094,111,38,1,17,6.82150904328492,1,0,1,35,170.5,9,0,0
"11069",5535,"TEB6566",119.45,5535,4378,137,10,1,8,21.4033754029586,1,1,1,50.5,101.5,0,0,0
"11070",5535,"TSB6629",119.45,5535,4378,137,10,1,8,21.4033754029586,1,0,1,30,86.5,5.5,0,0
"11071",5536,"TEB6740",93.1,5536,3618,185,10,1,26,13.2308377526961,1,1,1,50.5,130.5,0,0,0
"11072",5536,"TSB6879",93.1,5536,3618,185,10,1,26,13.2308377526961,1,0,1,71,130,3.5,0,0
"11073",5537,"TEB12030",97.05,5537,9552,122,37,1,29,5.22822994494741,1,0,1,44.5,92,6,0,0
"11074",5537,"TSB12116",97.05,5537,9552,122,37,1,29,5.22822994494741,1,1,1,54,103,0,0,0
"11075",5538,"TEB827",83.05,5538,1063,142,17,1,28,10.6225619436656,1,0,1,36,88,10,0,0
"11076",5538,"TSB888",83.05,5538,1063,142,17,1,28,10.6225619436656,1,0,0,10.5,29,34.5,31,0
"11077",5539,"TEB884",108.15,5539,6656,138,31,1,30,14.0908318402632,1,1,1,43.5,89,0,0,0
"11078",5539,"TSB968",108.15,5539,6656,138,31,1,30,14.0908318402632,1,1,1,20,47,0,0,0
"11079",5540,"TEB11669",115.45,5540,8540,104,27,1,21,13.2942362199225,1,1,1,79,210,0,0,0
"11080",5540,"TSB11720",115.45,5540,8540,104,27,1,21,13.2942362199225,1,1,1,86,160.5,0,0,0
"11081",5541,"TEB6242",90.8,5541,4277,64,37,1,14,3.69097837731126,1,1,1,40.5,88,0,0,0
"11082",5541,"TSB6441",90.8,5541,4277,64,37,1,14,3.69097837731126,1,1,1,36,74.5,0,0,0
"11083",5542,"TEB4584",73,5542,9524,159,22,1,27,11.498840694597,1,1,1,49,93.5,0,0,0
"11084",5542,"TSB4636",73,5542,9524,159,22,1,27,11.498840694597,1,1,1,58.5,128.5,0,0,0
"11085",5543,"TEB2274",82.4,5543,2756,155,22,1,16,22.9984732041373,1,1,1,25,57,0,0,0
"11086",5543,"TSB2459",82.4,5543,2756,155,22,1,16,22.9984732041373,1,0,1,51.5,115,13.5,0,0
"11087",5544,"TEB6190",89,5544,9895,196,31,1,21,21.1506029907987,1,1,1,67,169,0,0,0
"11088",5544,"TSB6243",89,5544,9895,196,31,1,21,21.1506029907987,1,0,1,59,109,5.5,0,0
"11089",5545,"TEB9489",107.1,5545,11432,82,5,1,16,20.2008687610319,1,1,1,31,61.5,0,0,0
"11090",5545,"TSB9566",107.1,5545,11432,82,5,1,16,20.2008687610319,1,1,1,39.5,84,0,0,0
"11091",5546,"TEB7812",76.2,5546,5351,26,40,1,16,22.0049778162003,1,1,1,67.5,158.5,0,0,0
"11092",5546,"TSB7937",76.2,5546,5351,26,40,1,16,22.0049778162003,1,1,1,63.5,121,0,0,0
"11093",5547,"TEB8774",73.35,5547,9065,94,38,1,25,12.6168592682485,1,1,1,83,182,0,0,0
"11094",5547,"TSB8902",73.35,5547,9065,94,38,1,25,12.6168592682485,1,1,1,110.5,206.5,0,0,0
"11095",5548,"TEB1230",87.35,5548,2991,150,14,1,28,25.9809655457009,1,1,1,44,83.5,0,0,0
"11096",5548,"TSB1408",87.35,5548,2991,150,14,1,28,25.9809655457009,1,0,1,25.5,56.5,4,0,0
"11097",5549,"TEB2449",0,5549,3871,139,29,1,18,1.52574833111069,0,0,0,0,0,0,0,0
"11098",5549,"TSB2534",0,5549,3871,139,29,1,18,1.52574833111069,0,0,0,0,0,0,0,0
"11099",5550,"TEB6362",111.05,5550,7363,124,24,1,31,21.741129823579,1,1,1,49.5,107.5,0,0,0
"11100",5550,"TSB6457",111.05,5550,7363,124,24,1,31,21.741129823579,1,0,1,49.5,126,2.5,0,0
"11101",5551,"TEB3568",84.15,5551,5373,141,20,1,23,7.32965372002404,1,1,1,94,192,0,0,0
"11102",5551,"TSB3649",84.15,5551,5373,141,20,1,23,7.32965372002404,1,1,1,97.5,191,0,0,0
"11103",5552,"TEB4400",119.5,5552,8055,124,18,1,13,1.21797610071464,1,1,1,12.5,28,0,0,0
"11104",5552,"TSB4506",119.5,5552,8055,124,18,1,13,1.21797610071464,1,1,1,49,78,0,0,0
"11105",5553,"TEB3423",70.8,5553,9282,99,29,1,31,1.64763547248114,1,1,1,45,72.5,0,0,0
"11106",5553,"TSB3567",70.8,5553,9282,99,29,1,31,1.64763547248114,1,1,1,40.5,71,0,0,0
"11107",5554,"TEB11548",0,5554,5065,39,6,1,17,23.7850138118775,0,0,0,0,0,0,0,0
"11108",5554,"TSB11623",0,5554,5065,39,6,1,17,23.7850138118775,0,0,0,0,0,0,0,0
"11109",5555,"TEB8408",96.95,5555,4845,83,31,1,32,15.1383194227722,1,0,1,24.5,40.5,3,0,0
"11110",5555,"TSB8493",96.95,5555,4845,83,31,1,32,15.1383194227722,1,0,0,28.5,60.5,26.5,5.5,0
"11111",5556,"TEB11779",82,5556,4124,43,22,1,19,20.02322908219,1,1,1,58,124,0,0,0
"11112",5556,"TSB11934",82,5556,4124,43,22,1,19,20.02322908219,1,1,1,69.5,119,0,0,0
"11113",5557,"TEB1040",69.15,5557,3415,65,7,1,30,20.4244848634449,1,1,1,47,88,0,0,0
"11114",5557,"TSB1110",69.15,5557,3415,65,7,1,30,20.4244848634449,1,0,1,58.5,123,21,0,0
"11115",5558,"TEB3549",81.25,5558,2014,159,8,1,24,3.77715661958675,1,0,0,40,77.5,31.5,9.5,0
"11116",5558,"TSB3597",81.25,5558,2014,159,8,1,24,3.77715661958675,1,0,0,45.5,77,53,48.5,0
"11117",5559,"TEB993",0,5559,4365,93,37,1,18,15.4183876971116,0,0,0,0,0,0,0,0
"11118",5559,"TSB1166",0,5559,4365,93,37,1,18,15.4183876971116,0,0,0,0,0,0,0,0
"11119",5560,"TEB6682",68.2,5560,2217,186,21,1,14,24.9078921293623,1,1,1,42,70,0,0,0
"11120",5560,"TSB6715",68.2,5560,2217,186,21,1,14,24.9078921293623,1,1,1,40.5,75.5,0,0,0
"11121",5561,"TEB9482",120.25,5561,11203,177,33,1,12,9.2518968275201,1,1,1,25,52.5,0,0,0
"11122",5561,"TSB9592",120.25,5561,11203,177,33,1,12,9.2518968275201,1,0,1,27,62.5,8.5,0,0
"11123",5562,"TEB820",69.65,5562,9050,143,37,1,24,26.0948206648719,1,1,1,40.5,86,0,0,0
"11124",5562,"TSB870",69.65,5562,9050,143,37,1,24,26.0948206648719,1,1,1,67,115,0,0,0
"11125",5563,"TEB3678",90.15,5563,5309,39,26,1,32,16.8520033051535,1,1,1,64,142.5,0,0,0
"11126",5563,"TSB3784",90.15,5563,5309,39,26,1,32,16.8520033051535,1,0,1,85,146,9,0,0
"11127",5564,"TEB4907",0,5564,1809,195,14,1,23,3.29638626610953,0,0,0,0,0,0,0,0
"11128",5564,"TSB5018",0,5564,1809,195,14,1,23,3.29638626610953,0,0,0,0,0,0,0,0
"11129",5565,"TEB6130",109.1,5565,3946,167,29,1,14,17.4824821854657,1,0,1,102.5,174,23,0,0
"11130",5565,"TSB6306",109.1,5565,3946,167,29,1,14,17.4824821854657,1,1,1,34,89.5,0,0,0
"11131",5566,"TEB2522",74.2,5566,10130,185,17,1,30,16.9708546436743,1,1,1,160,318,0,0,0
"11132",5566,"TSB2644",74.2,5566,10130,185,17,1,30,16.9708546436743,1,1,1,136,262.5,0,0,0
"11133",5567,"TEB5162",94.9,5567,880,48,40,1,23,10.7486271237929,1,1,1,132.5,237,0,0,0
"11134",5567,"TSB5293",94.9,5567,880,48,40,1,23,10.7486271237929,1,1,1,81,188,0,0,0
"11135",5568,"TEB2839",100,5568,10586,173,27,1,26,1.18143098059227,1,0,1,31.5,87.5,4.5,0,0
"11136",5568,"TSB2908",100,5568,10586,173,27,1,26,1.18143098059227,1,1,1,50,89,0,0,0
"11137",5569,"TEB12034",91.35,5569,8634,126,31,1,10,5.96717933130893,1,1,1,84,210,0,0,0
"11138",5569,"TSB12126",91.35,5569,8634,126,31,1,10,5.96717933130893,1,1,1,110,249.5,0,0,0
"11139",5570,"TEB928",84.05,5570,4157,87,8,1,23,17.0683947133184,1,1,1,33.5,94,0,0,0
"11140",5570,"TSB1078",84.05,5570,4157,87,8,1,23,17.0683947133184,1,1,1,55.5,106,0,0,0
"11141",5571,"TEB2561",91.35,5571,3942,199,22,1,17,21.4713697510702,1,1,1,125,312.5,0,0,0
"11142",5571,"TSB2666",91.35,5571,3942,199,22,1,17,21.4713697510702,1,1,1,151.5,299,0,0,0
"11143",5572,"TEB6289",92.15,5572,2548,72,35,1,21,15.7743418929076,1,0,1,65.5,120.5,0.5,0,0
"11144",5572,"TSB6340",92.15,5572,2548,72,35,1,21,15.7743418929076,1,1,1,60,112.5,0,0,0
"11145",5573,"TEB8988",170.8,5573,10096,161,38,1,18,1.19956441213191,1,0,1,24.5,65,1.5,0,0
"11146",5573,"TSB9039",170.8,5573,10096,161,38,1,18,1.19956441213191,1,1,1,30.5,100,0,0,0
"11147",5574,"TEB12106",0,5574,561,94,9,1,16,7.91232288239617,0,0,0,0,0,0,0,0
"11148",5574,"TSB12167",0,5574,561,94,9,1,16,7.91232288239617,0,0,0,0,0,0,0,0
"11149",5575,"TEB8193",81.8,5575,2218,196,29,1,20,8.70604882736271,1,1,1,85.5,170.5,0,0,0
"11150",5575,"TSB8277",81.8,5575,2218,196,29,1,20,8.70604882736271,1,1,1,112.5,198,0,0,0
"11151",5576,"TEB10778",0,5576,4156,51,21,1,31,14.0653636949724,0,0,0,0,0,0,0,0
"11152",5576,"TSB10881",0,5576,4156,51,21,1,31,14.0653636949724,0,0,0,0,0,0,0,0
"11153",5577,"TEB11278",175.85,5577,1843,32,34,1,30,9.22024315772648,1,1,1,53,83,0,0,0
"11154",5577,"TSB11338",175.85,5577,1843,32,34,1,30,9.22024315772648,1,1,1,32.5,97,0,0,0
"11155",5578,"TEB627",99.35,5578,10024,50,8,1,20,14.1061180976136,1,0,1,18.5,35,3.5,0,0
"11156",5578,"TSB765",99.35,5578,10024,50,8,1,20,14.1061180976136,1,0,0,22,56.5,15.5,1,0
"11157",5579,"TEB1046",0,5579,10819,158,7,1,19,18.4900228351897,0,0,0,0,0,0,0,0
"11158",5579,"TSB1214",0,5579,10819,158,7,1,19,18.4900228351897,0,0,0,0,0,0,0,0
"11159",5580,"TEB3347",116.8,5580,4274,32,13,1,13,0.942114622473018,1,1,1,22.5,41,0,0,0
"11160",5580,"TSB3373",116.8,5580,4274,32,13,1,13,0.942114622473018,1,1,1,19,39.5,0,0,0
"11161",5581,"TEB10697",95.45,5581,5169,83,11,1,29,14.659113996777,1,0,1,195.5,359,31,0,0
"11162",5581,"TSB10862",95.45,5581,5169,83,11,1,29,14.659113996777,1,1,1,184,369.5,0,0,0
"11163",5582,"TEB6509",69.85,5582,4884,145,39,1,23,20.7342892216851,1,1,1,64.5,138.5,0,0,0
"11164",5582,"TSB6671",69.85,5582,4884,145,39,1,23,20.7342892216851,1,0,1,65.5,110,2,0,0
"11165",5583,"TEB476",120.5,5583,7458,46,5,1,8,21.450633400731,1,1,1,30,75.5,0,0,0
"11166",5583,"TSB569",120.5,5583,7458,46,5,1,8,21.450633400731,1,1,1,35,95.5,0,0,0
"11167",5584,"TEB11052",105.6,5584,9554,83,7,1,9,2.22090946163167,1,1,1,59,198,0,0,0
"11168",5584,"TSB11222",105.6,5584,9554,83,7,1,9,2.22090946163167,1,0,1,23.5,46.5,1.5,0,0
"11169",5585,"TEB8182",84,5585,5293,132,16,1,12,3.93709151230077,1,1,1,82.5,168,0,0,0
"11170",5585,"TSB8255",84,5585,5293,132,16,1,12,3.93709151230077,1,1,1,97,181,0,0,0
"11171",5586,"TEB9584",99,5586,5874,148,15,1,21,13.9809941604957,1,0,1,83.5,136,6,0,0
"11172",5586,"TSB9766",99,5586,5874,148,15,1,21,13.9809941604957,1,0,1,50.5,104.5,31,0,0
"11173",5587,"TEB3508",86.2,5587,12215,193,19,1,27,1.1402009249914,1,1,1,55.5,99,0,0,0
"11174",5587,"TSB3673",86.2,5587,12215,193,19,1,27,1.1402009249914,1,0,1,59,111.5,6,0,0
"11175",5588,"TEB10657",119.25,5588,8021,52,6,1,17,25.0839499261689,1,0,1,25.5,40.5,5,0,0
"11176",5588,"TSB10717",119.25,5588,8021,52,6,1,17,25.0839499261689,1,0,0,16.5,45.5,13.5,2,0
"11177",5589,"TEB10603",131.5,5589,7237,58,6,1,18,9.34097901212354,1,1,1,55.5,78.5,0,0,0
"11178",5589,"TSB10733",131.5,5589,7237,58,6,1,18,9.34097901212354,1,1,1,30,55,0,0,0
"11179",5590,"TEB7755",115.15,5590,10578,173,25,1,12,8.47864531342499,1,1,1,29.5,49.5,0,0,0
"11180",5590,"TSB7788",115.15,5590,10578,173,25,1,12,8.47864531342499,1,1,1,22.5,42,0,0,0
"11181",5591,"TEB9052",123.3,5591,9350,89,32,1,10,15.2724453824398,1,1,1,65.5,113,0,0,0
"11182",5591,"TSB9131",123.3,5591,9350,89,32,1,10,15.2724453824398,1,1,1,53.5,124,0,0,0
"11183",5592,"TEB8839",91.7,5592,8423,47,11,1,27,25.5847149793338,1,1,1,205.5,370.5,0,0,0
"11184",5592,"TSB8883",91.7,5592,8423,47,11,1,27,25.5847149793338,1,1,1,152.5,307.5,0,0,0
"11185",5593,"TEB1390",80,5593,10380,104,18,1,19,6.74325416105706,1,0,0,35.5,77,17,5.5,0
"11186",5593,"TSB1434",80,5593,10380,104,18,1,19,6.74325416105706,1,0,0,23.5,118.5,93.5,2,0
"11187",5594,"TEB2304",96.7,5594,8631,144,7,1,31,24.475928172301,1,0,1,23,70,15,0,0
"11188",5594,"TSB2428",96.7,5594,8631,144,7,1,31,24.475928172301,1,1,1,78.5,143,0,0,0
"11189",5595,"TEB7886",101.6,5595,3584,194,31,1,14,13.0803733908872,1,1,1,56,131,0,0,0
"11190",5595,"TSB8043",101.6,5595,3584,194,31,1,14,13.0803733908872,1,1,1,71,153,0,0,0
"11191",5596,"TEB10306",167.75,5596,1033,82,39,1,14,3.65938538729632,1,1,1,53.5,99,0,0,0
"11192",5596,"TSB10340",167.75,5596,1033,82,39,1,14,3.65938538729632,1,1,1,63,116.5,0,0,0
"11193",5597,"TEB11054",95.4,5597,5270,86,22,1,25,7.75393553072633,1,0,1,145.5,382,4,0,0
"11194",5597,"TSB11100",95.4,5597,5270,86,22,1,25,7.75393553072633,1,1,1,171,406.5,0,0,0
"11195",5598,"TEB5567",103.55,5598,1804,57,33,1,22,14.1013811447264,1,1,1,61.5,121.5,0,0,0
"11196",5598,"TSB5730",103.55,5598,1804,57,33,1,22,14.1013811447264,1,0,1,73.5,137,27,0,0
"11197",5599,"TEB8929",112.5,5599,10796,107,33,1,23,6.42496185861179,1,1,1,165.5,274,0,0,0
"11198",5599,"TSB8959",112.5,5599,10796,107,33,1,23,6.42496185861179,1,1,1,93.5,207,0,0,0
"11199",5600,"TEB4497",80.65,5600,3382,75,15,1,18,13.6258500382027,1,1,1,42,97,0,0,0
"11200",5600,"TSB4667",80.65,5600,3382,75,15,1,18,13.6258500382027,1,1,1,89,168.5,0,0,0
"11201",5601,"TEB9417",163.3,5601,2155,31,40,1,16,1.78659402895346,1,1,1,15.5,31.5,0,0,0
"11202",5601,"TSB9451",163.3,5601,2155,31,40,1,16,1.78659402895346,1,0,1,18.5,40,5,0,0
"11203",5602,"TEB5916",98.9,5602,10283,153,14,1,17,19.1625319544498,1,0,1,35.5,71,8.5,0,0
"11204",5602,"TSB6025",98.9,5602,10283,153,14,1,17,19.1625319544498,1,0,0,47,80,11,0.5,0
"11205",5603,"TEB8889",140.65,5603,4292,76,18,1,29,13.3786497510949,1,1,1,109,206.5,0,0,0
"11206",5603,"TSB8959",140.65,5603,4292,76,18,1,29,13.3786497510949,1,1,1,52,142.5,0,0,0
"11207",5604,"TEB10260",93.7,5604,8410,92,14,1,8,11.9558435962573,1,1,1,35,77,0,0,0
"11208",5604,"TSB10327",93.7,5604,8410,92,14,1,8,11.9558435962573,1,1,1,72.5,140,0,0,0
"11209",5605,"TEB6534",106.8,5605,7776,151,27,1,14,21.0573744986129,1,1,1,71,155.5,0,0,0
"11210",5605,"TSB6697",106.8,5605,7776,151,27,1,14,21.0573744986129,1,1,1,50.5,124.5,0,0,0
"11211",5606,"TEB11129",188.9,5606,4197,189,32,1,21,15.2901826524553,1,1,1,30,59,0,0,0
"11212",5606,"TSB11223",188.9,5606,4197,189,32,1,21,15.2901826524553,1,0,1,15.5,31.5,3.5,0,0
"11213",5607,"TEB11728",100.9,5607,8239,107,39,1,19,0.716626553514739,1,1,1,51.5,100,0,0,0
"11214",5607,"TSB11808",100.9,5607,8239,107,39,1,19,0.716626553514739,1,1,1,34.5,75,0,0,0
"11215",5608,"TEB9220",111.4,5608,12238,44,34,1,28,20.341557749314,1,1,1,69,136.5,0,0,0
"11216",5608,"TSB9404",111.4,5608,12238,44,34,1,28,20.341557749314,1,1,1,65.5,133.5,0,0,0
"11217",5609,"TEB5744",104.6,5609,944,63,24,1,11,1.49632786226622,1,1,1,60.5,147,0,0,0
"11218",5609,"TSB5867",104.6,5609,944,63,24,1,11,1.49632786226622,1,0,1,88.5,161,17.5,0,0
"11219",5610,"TEB3454",100,5610,6597,35,28,1,31,23.0646308768408,1,1,1,62,155.5,0,0,0
"11220",5610,"TSB3528",100,5610,6597,35,28,1,31,23.0646308768408,1,1,1,71.5,144.5,0,0,0
"11221",5611,"TEB10555",104.05,5611,6667,65,31,1,16,26.1382128023768,1,0,1,59.5,107.5,14,0,0
"11222",5611,"TSB10744",104.05,5611,6667,65,31,1,16,26.1382128023768,1,1,1,41,94,0,0,0
"11223",5612,"TEB9090",89.5,5612,6679,114,37,1,20,7.66678282735008,1,0,1,93.5,168.5,24.5,0,0
"11224",5612,"TSB9241",89.5,5612,6679,114,37,1,20,7.66678282735008,1,1,1,67.5,147.5,0,0,0
"11225",5613,"TEB11023",107.7,5613,8152,109,39,1,9,2.86120907568769,1,1,1,230.5,424.5,0,0,0
"11226",5613,"TSB11118",107.7,5613,8152,109,39,1,9,2.86120907568769,1,1,1,187.5,430.5,0,0,0
"11227",5614,"TEB2972",94.35,5614,2404,60,19,1,28,14.0852043722915,1,1,1,70,115,0,0,0
"11228",5614,"TSB3114",94.35,5614,2404,60,19,1,28,14.0852043722915,1,0,1,71,135,8,0,0
"11229",5615,"TEB9407",117.35,5615,11544,146,17,1,11,6.16883391330321,1,1,1,25.5,64,0,0,0
"11230",5615,"TSB9566",117.35,5615,11544,146,17,1,11,6.16883391330321,1,1,1,19.5,46,0,0,0
"11231",5616,"TEB4052",90.25,5616,10251,99,36,1,20,23.7853001513313,1,1,1,49,123.5,0,0,0
"11232",5616,"TSB4168",90.25,5616,10251,99,36,1,20,23.7853001513313,1,1,1,58.5,138,0,0,0
"11233",5617,"TEB8158",98.95,5617,10367,61,36,1,16,21.312974193594,1,0,0,78,149.5,25,11.5,0
"11234",5617,"TSB8355",98.95,5617,10367,61,36,1,16,21.312974193594,1,0,1,89,153,4.5,0,0
"11235",5618,"TEB4621",74.7,5618,2643,174,11,1,16,7.89739066548715,1,1,1,105.5,227,0,0,0
"11236",5618,"TSB4705",74.7,5618,2643,174,11,1,16,7.89739066548715,1,0,1,106,186,6.5,0,0
"11237",5619,"TEB11762",132.55,5619,7332,128,31,1,19,13.3793279517367,1,1,1,82.5,159,0,0,0
"11238",5619,"TSB11845",132.55,5619,7332,128,31,1,19,13.3793279517367,1,1,1,68.5,122,0,0,0
"11239",5620,"TEB5113",76.95,5620,4525,35,36,1,17,25.658492822964,1,0,1,146.5,401.5,18,0,0
"11240",5620,"TSB5276",76.95,5620,4525,35,36,1,17,25.658492822964,1,0,1,113.5,321.5,19,0,0
"11241",5621,"TEB10487",76.5,5621,3922,114,38,1,8,6.86017906005192,1,1,1,95,215.5,0,0,0
"11242",5621,"TSB10587",76.5,5621,3922,114,38,1,8,6.86017906005192,1,1,1,93,217,0,0,0
"11243",5622,"TEB330",79.25,5622,7511,105,36,1,23,3.10753833804349,1,1,1,41,79,0,0,0
"11244",5622,"TSB387",79.25,5622,7511,105,36,1,23,3.10753833804349,1,1,1,57,124.5,0,0,0
"11245",5623,"TEB9707",97.4,5623,2817,170,34,1,8,6.93387044656579,1,1,1,41.5,76,0,0,0
"11246",5623,"TSB9779",97.4,5623,2817,170,34,1,8,6.93387044656579,1,1,1,46.5,107,0,0,0
